Customer_ID,cluster_kmeans,dist_to_centroid,Age,Gender,Married,Dependents,Contract,Tenure_in_Months,Offer,Payment_Method,Monthly_Charge,Total_Charges,Avg_Monthly_GB_Download,Total_Long_Distance_Charges,Total_Revenue,Internet_Service,Streaming_TV,Streaming_Movies,Streaming_Music,Premium_Tech_Support,Device_Protection_Plan,Online_Security,Online_Backup,Referred_a_Friend,Number_of_Referrals,Satisfaction_Score,Unlimited_Data,Paperless_Billing,tenure_bucket,avg_revenue_per_month,total_spend_ratio,is_high_spender,num_services,monthly_charge_x_tenure,log_total_revenue
9342-VNIMQ,0,1808.739159547828,62,Male,0,0,Month-to-Month,33,Offer C,Bank Withdrawal,54.65,1665.2,5,195.03,1860.23,1,0,0,0,0,0,0,1,0,0,3,1,1,24-48 Months,56.370606060606065,0.8951581256081237,0,2,1803.45,7.528992838473729
2908-WGAXL,2,2040.9963977012678,40,Female,1,1,Two Year,56,No Offer,Credit Card,24.95,1468.9,0,1627.36,3096.26,0,0,0,0,0,0,0,0,1,9,5,0,1,48+ Months,55.29035714285715,0.4744110636703636,0,0,1397.2,8.038273128661231
4690-PKDQG,2,1696.4976874847468,66,Female,1,0,Month-to-Month,42,No Offer,Bank Withdrawal,95.55,3930.6,12,961.38,4891.98,1,1,0,0,0,1,0,1,1,3,3,1,1,24-48 Months,116.47571428571428,0.8034783461911128,1,4,4013.1,8.49555680380887
2791-SFVEW,0,628.0743612684041,63,Female,0,0,Month-to-Month,9,Offer E,Bank Withdrawal,20.15,238.15,0,313.11,551.26,0,0,0,0,0,0,0,0,0,0,4,0,0,0-12 Months,61.25111111111111,0.43201030366796067,0,0,181.35,6.314018949877343
6614-YOLAC,2,1256.1713551279006,31,Female,1,0,Two Year,71,Offer A,Credit Card,58.65,4145.25,8,0.0,4145.25,1,1,1,1,1,0,1,1,1,3,4,1,0,48+ Months,58.38380281690141,1.0,0,7,4164.15,8.329959590261263
4329-YPDDQ,2,1822.2036601922366,40,Male,0,0,Month-to-Month,20,No Offer,Bank Withdrawal,108.2,2203.7,18,321.0,2524.7,1,1,1,1,1,1,1,1,0,0,3,1,1,12-24 Months,126.23499999999999,0.872856180932388,1,8,2164.0,7.8342735310117275
7876-AEHIG,2,577.6457901395763,48,Female,0,0,One Year,51,No Offer,Bank Withdrawal,60.15,3077.0,10,0.0,3077.0,1,1,1,1,1,1,1,0,0,0,3,1,0,48+ Months,60.333333333333336,1.0,0,7,3067.65,8.032035314398824
4671-VJLCL,1,2861.173780373215,36,Female,0,0,Two Year,63,Offer B,Credit Card,79.85,4861.45,17,807.66,5669.11,1,1,0,0,1,1,1,1,0,0,3,1,1,48+ Months,89.98587301587301,0.8575331930408829,0,6,5030.549999999999,8.642963796886347
9136-ALYBR,0,1214.2224602447814,44,Male,0,0,Month-to-Month,1,No Offer,Mailed Check,24.45,24.45,2,0.0,24.45,1,0,0,0,0,0,0,0,0,0,3,1,1,0-12 Months,24.45,1.0,0,1,24.45,3.2367157429965316
4077-HWUYD,1,1627.5123455422054,59,Male,1,1,Two Year,72,No Offer,Bank Withdrawal,87.55,6463.15,53,3211.92,9675.07,1,1,1,1,1,1,1,1,1,1,4,1,1,48+ Months,134.37597222222223,0.6680210065663608,1,8,6303.599999999999,9.177411106098127
9371-BITHB,0,689.8085949403785,27,Female,1,1,Two Year,52,Offer B,Mailed Check,19.85,1070.5,0,177.32,1247.82,0,0,0,0,0,0,0,0,1,1,4,0,0,48+ Months,23.99653846153846,0.8578961709220881,0,0,1032.2,7.129954384447737
6867-ACCZI,0,828.8102611604431,34,Female,1,1,Two Year,24,Offer C,Credit Card,52.5,1208.15,75,0.0,1208.15,1,0,1,1,1,1,1,1,1,1,3,1,1,24-48 Months,50.33958333333334,1.0,0,7,1260.0,7.097672912397719
6365-MTGZX,2,1626.0942733958857,44,Male,0,0,Month-to-Month,24,No Offer,Bank Withdrawal,96.0,2122.45,2,594.24,2716.69,1,1,1,1,1,0,0,0,0,0,1,1,1,24-48 Months,113.19541666666667,0.781263228413989,1,5,2304.0,7.907537533754582
4785-FCIFB,0,2180.290472316183,20,Female,1,0,Two Year,61,Offer B,Mailed Check,24.4,1417.9,0,1225.49,2643.39,0,0,0,0,0,0,0,0,1,10,5,0,0,48+ Months,43.33426229508196,0.5363945539629038,0,0,1488.3999999999999,7.880195693876112
7969-FFOWG,0,1889.7831976166362,30,Male,1,0,Two Year,65,Offer B,Credit Card,19.9,1292.6,0,1174.55,2467.15,0,0,0,0,0,0,0,0,1,2,4,0,0,48+ Months,37.956153846153846,0.5239243661714934,0,0,1293.5,7.811224161136233
9701-CDXHR,2,2286.6718673573623,63,Female,1,0,Month-to-Month,51,Offer B,Credit Card,69.15,3649.6,13,2333.76,6093.36,1,0,0,0,0,0,0,0,1,1,4,0,0,48+ Months,119.47764705882352,0.5989470505599538,0,1,3526.65,8.715119032300333
9122-UMROB,0,1212.570368443885,29,Male,0,0,Month-to-Month,1,No Offer,Credit Card,20.3,20.3,0,10.84,31.14,0,0,0,0,0,0,0,0,0,0,4,0,0,0-12 Months,31.14,0.6518946692357097,0,0,20.3,3.4701013603093664
2233-FAGXV,0,1009.2690506227118,41,Female,1,1,Month-to-Month,5,No Offer,Credit Card,24.3,132.25,0,33.5,165.75,0,0,0,0,0,0,0,0,1,6,5,0,1,0-12 Months,33.15,0.7978883861236803,0,0,121.5,5.1164956847957335
2165-VOEGB,1,2064.130535022189,23,Female,0,0,One Year,46,No Offer,Bank Withdrawal,105.2,4822.85,71,1979.84,6802.69,1,1,1,1,1,0,1,1,0,0,2,1,1,24-48 Months,147.8845652173913,0.7089621899572082,1,7,4839.2,8.825220391043349
1656-DRSMG,1,968.3563010824782,40,Female,0,0,Month-to-Month,63,Offer B,Credit Card,109.85,7002.95,20,1197.63,8200.58,1,1,1,1,1,1,0,1,0,0,5,1,1,48+ Months,130.1679365079365,0.8539578907833348,1,7,6920.549999999999,9.012082097618203
1230-QAJDW,0,802.2683372584443,32,Male,0,0,Month-to-Month,3,No Offer,Credit Card,65.25,209.9,27,128.04,337.94,1,1,0,0,1,0,0,0,0,0,5,1,1,0-12 Months,112.64666666666666,0.6211161744688406,0,3,195.75,5.825823100565226
8042-JVNFH,0,1105.3646484145247,23,Male,0,0,Month-to-Month,1,No Offer,Credit Card,71.35,71.35,51,35.28,106.63,1,0,0,1,0,0,0,0,0,0,3,1,1,0-12 Months,106.63,0.669136265591297,0,2,71.35,4.678699419276207
9391-TTOYH,0,207.98303161667536,33,Female,0,0,Month-to-Month,23,Offer D,Credit Card,19.5,470.2,0,321.54,791.74,0,0,0,0,0,0,0,0,0,0,4,0,1,12-24 Months,34.423478260869565,0.5938818298936519,0,0,448.5,6.675495299021645
2453-SAFNS,2,2780.189659511311,68,Female,0,0,One Year,54,Offer B,Credit Card,72.1,3886.05,2,2453.22,6339.27,1,1,0,0,1,0,0,1,0,0,5,1,0,48+ Months,117.3938888888889,0.6130122238049491,0,4,3893.3999999999996,8.75467663327527
5519-NPHVG,0,767.6261373036186,53,Female,0,0,Month-to-Month,12,No Offer,Bank Withdrawal,94.2,1046.1,24,153.0,1311.71,1,1,1,1,0,0,0,0,0,0,3,0,1,12-24 Months,109.30916666666667,0.797508595649953,1,4,1130.4,7.179848981667144
2907-ILJBN,0,844.3698238375,21,Female,1,0,One Year,11,No Offer,Credit Card,20.6,233.9,0,21.12,255.02,0,0,0,0,0,0,0,0,1,7,3,0,0,0-12 Months,23.183636363636364,0.9171829660418791,0,0,226.60000000000002,5.545255566427963
4735-BJKOU,0,384.1395450631694,33,Female,0,0,Two Year,40,No Offer,Mailed Check,20.15,804.85,0,334.4,1139.25,0,0,0,0,0,0,0,0,0,0,5,0,0,24-48 Months,28.48125,0.7064735571648014,0,0,806.0,7.03900281559181
0743-HRVFF,2,894.3030817180572,42,Female,1,1,One Year,51,No Offer,Bank Withdrawal,56.15,2898.95,76,0.0,2898.95,1,1,1,1,1,1,0,0,1,4,5,1,1,48+ Months,56.84215686274509,1.0,0,6,2863.65,7.972448774446621
4657-FWVFY,2,1768.9386661538845,51,Female,1,1,Month-to-Month,40,No Offer,Credit Card,96.35,3915.4,23,1176.8,5092.2,1,1,0,0,0,1,0,1,1,4,5,1,1,24-48 Months,127.30499999999999,0.7689014571305134,1,4,3854.0,8.535661595699281
1919-RTPQD,0,536.5040440603798,42,Male,1,1,Month-to-Month,7,Offer E,Bank Withdrawal,44.75,333.65,17,200.9,534.55,1,0,0,0,0,0,0,0,1,7,5,1,0,0-12 Months,76.36428571428571,0.6241698625011692,0,1,313.25,6.283294256210638
3943-KDREE,2,2262.3553517671,48,Female,0,0,Month-to-Month,26,No Offer,Bank Withdrawal,74.95,1834.95,15,455.78,2290.73,1,0,0,0,0,0,0,0,0,0,2,1,1,24-48 Months,88.105,0.8010328585210829,0,1,1948.7,7.737062269848422
2978-XXSOG,0,1481.8602113226711,33,Female,0,0,Month-to-Month,22,Offer D,Credit Card,59.05,1253.5,24,720.5,1974.0,1,0,0,0,1,0,1,0,0,0,4,1,1,12-24 Months,89.72727272727273,0.6350050658561297,0,3,1299.1,7.5883236773352225
4480-MBMLB,2,1568.7515522896017,52,Female,0,0,One Year,36,Offer C,Bank Withdrawal,104.8,3886.45,4,1022.76,4909.21,1,1,1,1,0,1,0,1,0,0,3,1,1,24-48 Months,136.36694444444444,0.7916650540514665,1,6,3772.7999999999997,8.499071989731396
4763-PGDPO,0,597.767883773714,19,Female,0,0,Month-to-Month,4,No Offer,Bank Withdrawal,70.4,281.0,42,164.48,515.48,1,0,0,1,0,0,0,0,0,0,1,0,0,0-12 Months,128.87,0.5451229921626445,0,2,281.6,6.24703656564153
4138-NAXED,2,2934.679369968232,54,Male,0,0,Month-to-Month,51,No Offer,Bank Withdrawal,81.0,4085.75,11,2189.43,6285.18,1,0,0,0,0,0,0,1,0,0,3,0,0,48+ Months,123.23882352941177,0.6500609369978266,1,2,4131.0,8.74610885200958
1355-KUSBG,0,612.9538736500244,56,Female,1,1,Month-to-Month,7,Offer E,Bank Withdrawal,48.8,349.8,28,63.7,413.5,1,0,0,0,0,0,0,0,1,1,4,1,0,0-12 Months,59.07142857142857,0.8459492140266022,0,1,341.59999999999997,6.02707297457535
1763-KUAAW,0,85.1808427011465,77,Female,0,0,One Year,18,Offer D,Bank Withdrawal,20.35,369.6,0,675.54,1045.14,0,0,0,0,0,0,0,0,0,0,4,0,0,12-24 Months,58.06333333333334,0.3536368333429014,0,0,366.3,6.952862478880902
1977-STDKI,0,1114.4777880426946,72,Female,0,0,Month-to-Month,1,No Offer,Bank Withdrawal,73.0,73.0,5,20.55,93.55,1,0,0,0,0,0,0,1,0,0,1,1,1,0-12 Months,93.55,0.780331373597007,0,2,73.0,4.549128795104466
3683-QKIUE,0,650.6460580695566,51,Female,0,0,Month-to-Month,6,Offer E,Bank Withdrawal,50.8,288.05,12,131.46,419.51,1,0,0,0,1,0,0,0,0,0,2,1,1,0-12 Months,69.91833333333334,0.6866344068079426,0,2,304.79999999999995,6.041468260343076
4039-PIMHX,2,1640.93987933238,74,Male,1,0,Two Year,49,No Offer,Credit Card,49.8,2398.4,15,81.83,2480.23,1,0,0,0,0,0,0,1,1,4,3,1,0,48+ Months,50.61693877551021,0.9670070920842019,0,2,2440.2,7.816509683949614
6994-KERXL,0,800.158173091238,51,Male,0,0,Month-to-Month,4,No Offer,Bank Withdrawal,55.9,238.5,22,70.8,309.3,1,0,1,1,0,0,0,0,0,0,3,1,1,0-12 Months,77.325,0.7710960232783705,0,3,223.6,5.7375395714543345
7384-GHBPI,0,1082.9204030912142,61,Male,1,0,Month-to-Month,3,Offer E,Bank Withdrawal,35.15,99.75,13,0.0,99.75,1,0,1,1,0,0,0,0,1,1,2,1,1,0-12 Months,33.25,1.0,0,3,105.44999999999999,4.612642200826793
0481-SUMCB,1,2650.892666810635,74,Female,0,0,One Year,45,Offer B,Bank Withdrawal,102.15,4735.35,15,1535.4,6270.75,1,1,1,0,0,1,0,0,0,0,4,1,1,24-48 Months,139.35,0.7551489056332975,1,4,4596.75,8.743810701541948
7952-OBOYL,0,765.2992547798585,24,Male,0,0,Month-to-Month,3,No Offer,Credit Card,89.85,244.45,59,75.3,319.75,1,1,0,1,1,1,0,0,0,0,5,1,1,0-12 Months,106.58333333333333,0.7645035183737294,1,5,269.54999999999995,5.770662003495746
1163-VIPRI,1,1189.530551701051,22,Female,1,1,Two Year,65,Offer B,Bank Withdrawal,109.3,7337.55,47,861.25,8198.8,1,1,1,1,1,1,1,0,1,4,4,1,0,48+ Months,126.13538461538461,0.8949541396301899,1,7,7104.5,9.011865042710996
7407-SUJIZ,0,79.03766818911754,33,Male,0,0,Month-to-Month,25,Offer C,Credit Card,20.6,541.5,0,334.0,875.5,0,0,0,0,0,0,0,0,0,0,3,0,0,24-48 Months,35.02,0.6185037121644774,0,0,515.0,6.775936704361289
6693-DJWTY,2,2062.151540696732,46,Female,0,1,One Year,35,No Offer,Credit Card,55.6,2016.45,56,439.6,2456.05,1,0,0,0,0,0,1,1,0,0,3,1,0,24-48 Months,70.17285714285715,0.8210134158506545,0,3,1946.0,7.80671672233447
5924-SNGKP,0,385.9798143497469,39,Female,0,0,One Year,41,No Offer,Credit Card,20.25,865.0,0,271.01,1089.23,0,0,0,0,0,0,0,0,0,0,4,0,1,24-48 Months,26.56658536585366,0.7941389789117083,0,0,830.25,6.994143962138197
5016-IBERQ,2,2148.5568448821796,28,Male,1,0,Month-to-Month,23,No Offer,Bank Withdrawal,84.25,1968.1,51,415.15,2374.95,1,0,0,0,0,1,0,1,1,1,4,1,0,12-24 Months,103.2586956521739,0.8286911303395861,1,3,1937.75,7.773152636490068
0666-UXTJO,2,95.4896209250685,80,Male,1,0,Month-to-Month,34,Offer C,Credit Card,85.2,2874.45,29,1008.44,3882.89,1,1,0,0,0,1,0,0,1,4,5,1,1,24-48 Months,114.20264705882353,0.7402862301018056,1,3,2896.8,8.264592507691932
2446-ZKVAF,0,565.8657582109113,19,Male,1,0,Month-to-Month,18,No Offer,Credit Card,56.8,1074.65,30,23.04,1097.69,1,0,0,0,0,0,0,1,1,5,5,1,0,12-24 Months,60.982777777777784,0.9790104674361614,0,2,1022.4,7.00187383999981
5899-MQZZL,0,496.9187648590987,25,Female,0,0,Month-to-Month,13,Offer D,Mailed Check,75.0,999.45,48,78.39,1077.84,1,0,0,1,0,0,0,0,0,0,2,1,1,12-24 Months,82.91076923076922,0.9272712090848364,0,2,975.0,6.98364166881327
1796-JANOW,0,1134.306354816973,33,Female,0,0,Month-to-Month,2,Offer E,Credit Card,19.95,38.15,0,69.14,107.29,0,0,0,0,0,0,0,0,0,0,4,0,0,0-12 Months,53.645,0.3555783390809954,0,0,39.9,4.6848128136402885
0082-LDZUE,0,1145.5075342680748,54,Male,0,0,Month-to-Month,1,Offer E,Credit Card,44.3,44.3,9,42.95,87.25,1,0,0,0,0,0,0,0,0,0,5,1,1,0-12 Months,87.25,0.5077363896848137,0,1,44.3,4.480173695813406
0734-OXWBT,0,817.6999166750729,44,Male,0,1,Month-to-Month,3,Offer E,Credit Card,70.7,225.65,17,75.12,300.77,1,1,1,1,1,0,0,0,0,0,3,1,0,0-12 Months,100.25666666666666,0.7502410479768594,0,5,212.10000000000002,5.709665137814357
5301-GAUUY,2,1366.145663874726,31,Male,0,0,Month-to-Month,32,Offer C,Bank Withdrawal,80.35,2596.15,21,47.68,2643.83,1,0,0,0,0,0,0,1,0,0,1,1,1,24-48 Months,82.6196875,0.9819655575434124,1,2,2571.2,7.880362070015132
3097-PYWXL,0,1024.432968121626,30,Female,1,1,Month-to-Month,4,No Offer,Bank Withdrawal,19.95,82.9,0,114.2,197.1,0,0,0,0,0,0,0,0,1,1,4,0,1,0-12 Months,49.275,0.4205986808726535,0,0,79.8,5.288771953704505
5846-QFDFI,2,582.9724954529777,21,Female,1,1,Month-to-Month,33,Offer C,Credit Card,88.6,2888.7,73,363.33,3252.03,1,0,0,1,1,1,0,1,1,6,3,1,0,24-48 Months,98.54636363636364,0.8882759384138521,1,5,2923.7999999999997,8.087342148687206
4548-SDBKE,0,333.3247133619948,26,Female,0,0,Month-to-Month,5,Offer E,Bank Withdrawal,85.2,474.8,46,172.45,647.25,1,1,0,1,0,0,0,0,0,0,3,1,1,0-12 Months,129.45,0.7335650830436462,1,3,426.0,6.474276424418774
8544-GOQSH,0,662.1885818389464,51,Female,0,0,Month-to-Month,14,Offer D,Credit Card,80.05,1112.3,21,23.66,1135.96,1,0,0,0,1,0,0,1,0,0,5,1,1,12-24 Months,81.14,0.9791718018240079,1,3,1120.7,7.036113312832662
4661-NJEUX,0,1219.1472952391105,42,Male,0,0,Month-to-Month,1,No Offer,Credit Card,20.05,20.05,0,3.23,23.28,0,0,0,0,0,0,0,0,0,0,3,0,1,0-12 Months,23.28,0.861254295532646,0,0,20.05,3.1896529661912973
9360-OMDZZ,2,1230.6461392640433,60,Male,0,0,Month-to-Month,24,Offer C,Bank Withdrawal,94.1,2322.85,14,730.08,3162.93,1,1,1,1,0,0,0,0,0,0,3,0,1,24-48 Months,131.78875,0.7343981687865365,1,4,2258.3999999999996,8.059570204749003
3719-TDVQB,0,1534.9256860764572,68,Female,1,0,Two Year,54,No Offer,Mailed Check,18.95,1031.1,0,1292.76,2323.86,0,0,0,0,0,0,0,0,1,3,4,0,1,48+ Months,43.034444444444446,0.4437014277968552,0,0,1023.3,7.751415101154694
5171-EPLKN,0,612.7908788446894,27,Male,0,0,Two Year,27,No Offer,Credit Card,19.85,470.0,0,1286.55,1756.55,0,0,0,0,0,0,0,0,0,0,4,0,0,24-48 Months,65.05740740740741,0.26756995246363613,0,0,535.95,7.471676072782274
0661-KQHNK,0,927.0011194841245,38,Female,1,1,One Year,6,No Offer,Credit Card,19.0,105.5,0,180.06,285.56,0,0,0,0,0,0,0,0,0,0,5,0,0,0-12 Months,47.593333333333334,0.369449502731475,0,0,114.0,5.657947938312402
1254-IZEYF,2,548.9350035506266,74,Female,0,0,Month-to-Month,31,No Offer,Bank Withdrawal,99.95,3186.65,4,1220.16,4406.81,1,1,1,0,0,0,0,1,0,0,3,1,1,24-48 Months,142.15516129032258,0.7231194446776693,1,4,3098.4500000000003,8.391133246455494
6848-YLDFR,1,2873.6623851562154,54,Male,1,1,One Year,58,No Offer,Credit Card,75.2,4300.8,29,2050.3,6351.1,1,1,1,1,1,0,0,1,1,9,4,1,1,48+ Months,109.50172413793103,0.677174032844704,0,6,4361.6,8.756540745876098
0322-CHQRU,0,1061.5354625107866,63,Male,0,0,Month-to-Month,2,No Offer,Bank Withdrawal,45.35,89.5,9,50.98,140.48,1,0,0,0,0,0,0,0,0,0,1,1,0,0-12 Months,70.24,0.6371013667425969,0,1,90.7,4.95215836433728
6579-JPICP,0,1206.7640663472584,31,Male,0,0,Month-to-Month,1,No Offer,Mailed Check,20.4,20.4,0,17.81,38.21,0,0,0,0,0,0,0,0,0,0,5,0,0,0-12 Months,38.21,0.5338916514001569,0,0,20.4,3.6689318163042404
4468-YDOVK,0,796.4450592395642,57,Male,0,1,Month-to-Month,5,No Offer,Bank Withdrawal,48.65,235.2,21,67.7,302.9,1,0,0,0,1,0,0,0,0,0,5,1,1,0-12 Months,60.58,0.7764938923737207,0,2,243.25,5.716698699922747
7625-XCQRH,0,311.36700205586385,48,Female,0,0,Month-to-Month,11,No Offer,Bank Withdrawal,76.5,837.95,4,171.6,1009.55,1,0,0,0,0,0,0,0,0,0,3,1,1,0-12 Months,91.77727272727272,0.8300232776979843,0,1,841.5,6.918250016074778
9470-YFUYI,1,2679.012759519809,69,Male,1,0,One Year,71,No Offer,Bank Withdrawal,71.0,5012.1,24,805.85,5817.95,1,1,0,0,1,0,1,1,1,10,3,1,1,48+ Months,81.94295774647887,0.86148901245284,0,5,5041.0,8.66887511207808
4808-YNLEU,2,1370.8455738173564,51,Female,1,0,One Year,35,Offer C,Bank Withdrawal,62.15,2215.45,30,858.55,3074.0,1,1,0,0,0,0,1,0,1,1,4,1,1,24-48 Months,87.82857142857142,0.7207059206245933,0,3,2175.25,8.031060180240619
3694-DELSO,0,990.833353231089,56,Male,1,1,Month-to-Month,4,No Offer,Credit Card,38.55,156.1,53,0.0,156.1,1,1,0,0,0,0,1,0,1,3,4,1,0,0-12 Months,39.025,1.0,0,3,154.2,5.056882545261575
1024-VRZHF,0,340.9040858396261,39,Male,1,0,Month-to-Month,11,Offer D,Bank Withdrawal,74.95,825.7,30,237.38,1063.08,1,0,0,0,0,0,0,0,1,1,1,1,1,0-12 Months,96.64363636363636,0.7767054219814126,0,1,824.45,6.9698658550450405
4232-JGKIY,0,1201.9006863049663,22,Male,0,0,Month-to-Month,1,No Offer,Bank Withdrawal,19.2,19.2,0,26.37,45.57,0,0,0,0,0,0,0,0,0,0,4,0,0,0-12 Months,45.57,0.42132982225148125,0,0,19.2,3.8409565569942856
6877-TJMBR,0,1080.2751847331874,21,Male,1,0,Month-to-Month,1,Offer E,Bank Withdrawal,84.8,84.8,51,37.83,122.63,1,1,0,0,1,0,0,0,1,1,3,1,1,0-12 Months,122.63,0.6915110494984914,1,3,84.8,4.817293234018836
1183-CANVH,0,1081.3401763357333,55,Female,1,0,One Year,23,Offer D,Bank Withdrawal,60.0,1347.15,18,31.97,1379.12,1,1,0,0,1,0,0,0,1,5,4,1,0,12-24 Months,59.96173913043478,0.9768185509600327,0,3,1380.0,7.22992573089249
1784-EZDKJ,1,1241.9862125646187,31,Male,1,0,One Year,51,Offer B,Bank Withdrawal,106.8,5498.8,21,1499.4,7138.2,1,1,1,1,0,1,0,1,1,3,3,0,1,48+ Months,139.96470588235294,0.7703342579361744,1,6,5446.8,8.873356004238213
8309-PPCED,1,4375.910967968053,33,Female,1,0,Two Year,72,No Offer,Bank Withdrawal,110.45,7982.5,18,3328.56,11311.06,1,1,1,1,1,1,0,1,1,1,4,1,1,48+ Months,157.09805555555556,0.7057251928643293,1,7,7952.400000000001,9.333624692224125
1051-EQPZR,0,263.08306571526464,21,Female,1,1,Month-to-Month,44,No Offer,Credit Card,19.6,780.25,0,183.48,963.73,0,0,0,0,0,0,0,0,1,1,5,0,0,24-48 Months,21.902954545454545,0.8096147261162359,0,0,862.4000000000001,6.8718482694435785
0810-DHDBD,2,1668.70507325199,31,Female,0,0,One Year,52,No Offer,Credit Card,74.0,3877.65,21,1111.76,4989.41,1,1,0,0,1,1,1,0,0,0,3,1,0,48+ Months,95.9501923076923,0.7771760588927349,0,5,3848.0,8.515273349698917
3655-SNQYZ,1,3368.53536954188,48,Female,1,0,Two Year,69,Offer A,Credit Card,113.25,7895.15,3,2292.87,10188.02,1,1,1,1,1,1,1,1,1,7,4,1,0,48+ Months,147.65246376811595,0.7749444936307545,1,8,7814.25,9.229065948873528
4332-MUOEZ,2,2157.7247027922876,78,Male,1,0,One Year,20,No Offer,Credit Card,94.3,1818.3,5,650.8,2469.1,1,0,1,0,1,1,1,0,1,1,3,1,0,12-24 Months,123.455,0.7364221781215827,1,5,1886.0,7.812013914632454
5389-FFVKB,2,1485.595990176713,71,Male,1,0,Month-to-Month,32,No Offer,Credit Card,80.3,2483.05,25,66.56,2549.61,1,0,1,1,0,0,0,0,1,1,1,1,1,24-48 Months,79.6753125,0.9738940465404513,1,3,2569.6,7.844087825231236
7133-VBDCG,2,1851.8004589963264,54,Female,0,0,Month-to-Month,25,Offer C,Bank Withdrawal,79.85,2015.35,12,670.25,2685.6,1,0,0,0,0,0,1,1,0,0,2,1,1,24-48 Months,107.42399999999999,0.7504282097110515,0,3,1996.2499999999998,7.896031732628913
7841-TZDMQ,0,1027.5631305777233,19,Male,0,0,Month-to-Month,2,No Offer,Credit Card,46.0,84.5,41,99.62,184.12,1,0,0,1,0,0,0,0,0,0,3,1,1,0-12 Months,92.06,0.45893982185531174,0,2,92.0,5.221004263445367
5960-WPXQM,0,1095.3650692766432,24,Male,0,0,Month-to-Month,1,No Offer,Bank Withdrawal,79.05,79.05,52,31.34,110.39,1,1,0,1,0,0,0,0,0,0,1,1,1,0-12 Months,110.39,0.7160974725971555,0,3,79.05,4.713037556857098
1227-UDMZR,1,441.2880210978792,53,Female,1,0,Two Year,72,No Offer,Bank Withdrawal,91.15,6637.9,26,212.4,6850.3,1,1,1,1,1,1,1,1,1,4,4,1,1,48+ Months,95.14305555555556,0.9689940586543654,1,8,6562.8,8.832193694272028
3970-XGJDU,0,1889.679741955932,45,Female,0,0,Two Year,62,No Offer,Credit Card,19.2,1123.65,0,1489.86,2613.51,0,0,0,0,0,0,0,0,0,0,4,0,1,48+ Months,42.153387096774196,0.42993904748786116,0,0,1190.3999999999999,7.868831978443973
4231-LZUYM,2,1892.4622725232296,37,Female,1,0,Two Year,72,No Offer,Bank Withdrawal,25.65,1887.0,0,905.76,2792.76,0,0,0,0,0,0,0,0,1,4,5,0,0,48+ Months,38.788333333333334,0.6756756756756757,0,0,1846.8,7.935143637773818
5886-VLQVU,2,273.91455879239015,30,Male,1,0,Month-to-Month,35,No Offer,Bank Withdrawal,89.85,3161.2,51,869.05,4050.25,1,0,1,1,1,0,0,0,0,0,3,0,1,24-48 Months,115.72142857142858,0.7804950311709153,1,4,3144.75,8.306780754455756
3733-LSYCE,0,1013.5969011955317,22,Female,1,0,Month-to-Month,15,No Offer,Bank Withdrawal,75.35,1114.55,71,451.35,1565.9,1,0,0,0,0,0,0,1,1,6,5,1,0,12-24 Months,104.39333333333335,0.7117632032696851,0,2,1130.25,7.356854424110363
7767-UXAGJ,0,1146.8657820085245,37,Male,0,0,Month-to-Month,1,No Offer,Bank Withdrawal,50.45,50.45,9,28.25,78.7,1,0,0,0,0,0,0,0,0,0,3,1,1,0-12 Months,78.7,0.6410419313850063,0,1,50.45,4.378269585796169
6917-IAYHD,0,1165.1772653369126,44,Male,0,1,Month-to-Month,1,Offer E,Credit Card,33.6,33.6,19,0.0,83.6,1,0,0,0,1,0,0,1,0,0,5,0,0,0-12 Months,83.6,0.40191387559808617,0,3,33.6,4.437934266612178
3280-MRDOF,2,1791.40654258689,69,Male,0,0,Two Year,30,No Offer,Credit Card,69.1,2093.9,30,597.6,2670.42,1,1,0,0,1,1,0,0,0,0,3,1,1,24-48 Months,89.014,0.7841088667700212,0,4,2073.0,7.890365445226068
6457-USBER,0,1083.9684134206927,34,Male,0,0,Month-to-Month,1,No Offer,Bank Withdrawal,80.8,80.8,15,41.77,122.57,1,0,1,1,0,0,0,0,0,0,3,1,1,0-12 Months,122.57,0.6592151423676267,1,3,80.8,4.816807797116099
9357-UJRUN,0,1721.933872262212,50,Male,1,0,One Year,24,No Offer,Bank Withdrawal,58.35,1346.9,4,816.24,2163.14,1,0,0,0,1,0,1,0,1,5,3,1,1,24-48 Months,90.13083333333333,0.6226596521723051,0,3,1400.4,7.679778332882982
9572-MTILT,1,1159.4522765124402,47,Male,1,0,Month-to-Month,59,No Offer,Bank Withdrawal,106.75,6252.9,21,2909.29,9202.19,1,1,0,0,1,1,1,1,1,7,1,0,1,48+ Months,155.96932203389832,0.679501292627081,1,6,6298.25,9.127305442067447
7450-NWRTR,0,996.2413461154761,76,Male,0,0,Month-to-Month,12,No Offer,Bank Withdrawal,99.45,1200.15,26,262.68,1462.83,1,1,1,0,0,1,0,0,0,0,3,1,1,12-24 Months,121.90249999999999,0.820430261889625,1,4,1193.4,7.288811567560203
4283-IVYCI,0,104.31779284831055,40,Male,0,0,Month-to-Month,9,Offer E,Credit Card,64.95,547.8,11,247.77,795.57,1,0,1,1,1,0,1,0,0,0,3,1,0,0-12 Months,88.39666666666668,0.6885629171537387,0,5,584.5500000000001,6.680315009983151
